stop_id,minute_bin,vehicle_count,stop_name,stop_lat,stop_lon
2140,63,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,64,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,65,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,66,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,67,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,68,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,69,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,70,4,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,72,4,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,73,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,74,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,75,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,76,4,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,77,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,78,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,79,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,80,4,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,81,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,82,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,83,5,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,85,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,86,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,87,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,88,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,89,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,90,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,91,2,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,92,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,93,1,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2140,95,3,MERGELLINA - FUNCOLARE,40.8260748603362,14.2196442246363
2141,21,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,23,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,24,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,26,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,27,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,28,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,29,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,30,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,31,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,32,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,33,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,34,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,35,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,36,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,37,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,38,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,39,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,40,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,41,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,42,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,43,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,44,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,45,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,46,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,47,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,49,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,50,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,51,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,52,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,53,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,54,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,55,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,56,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,57,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,58,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,60,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,61,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,62,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,63,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,64,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,65,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,66,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,67,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,68,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,70,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,71,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,72,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,73,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,74,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,75,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,76,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,77,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,78,4,MERGELLINA,40.8259868892282,14.2199565550747
2141,80,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,81,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,82,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,83,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,84,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,85,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,86,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,87,1,MERGELLINA,40.8259868892282,14.2199565550747
2141,88,2,MERGELLINA,40.8259868892282,14.2199565550747
2141,90,3,MERGELLINA,40.8259868892282,14.2199565550747
2141,92,1,MERGELLINA,40.8259868892282,14.2199565550747
2142,21,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,23,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,24,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,26,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,27,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,28,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,29,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,30,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,31,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,32,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,33,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,34,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,35,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,36,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,37,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,38,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,39,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,40,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,41,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,42,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,43,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,44,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,45,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,46,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,47,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,48,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,49,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,50,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,51,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,52,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,53,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,54,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,55,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,56,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
